,행정구역명,기준일,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,기준월,기준년
0,건입동,2018-01-01,9800,4324,2.27,5085,4715,1.08,1,2018
1,건입동,2018-02-01,9814,4334,2.26,5090,4724,1.08,2,2018
2,건입동,2018-03-01,9783,4327,2.26,5072,4711,1.08,3,2018
3,건입동,2018-04-01,9788,4327,2.26,5070,4718,1.07,4,2018
4,건입동,2018-05-01,9800,4328,2.26,5070,4730,1.07,5,2018
5,건입동,2018-06-01,9782,4320,2.26,5059,4723,1.07,6,2018
6,건입동,2018-07-01,9775,4317,2.26,5050,4725,1.07,7,2018
7,건입동,2018-08-01,9756,4303,2.27,5038,4718,1.07,8,2018
8,건입동,2018-09-01,9729,4289,2.27,5025,4704,1.07,9,2018
9,건입동,2018-10-01,9702,4262,2.28,5008,4694,1.07,10,2018
10,건입동,2018-11-01,9658,4253,2.27,4982,4676,1.07,11,2018
11,건입동,2018-12-01,9610,4235,2.27,4951,4659,1.06,12,2018
12,건입동,2019-01-01,9506,4209,2.26,4896,4610,1.06,1,2019
13,건입동,2019-02-01,9457,4197,2.25,4867,4590,1.06,2,2019
14,건입동,2019-03-01,9456,4192,2.26,4864,4592,1.06,3,2019
15,건입동,2019-04-01,9463,4197,2.25,4867,4596,1.06,4,2019
16,건입동,2019-05-01,9419,4176,2.26,4853,4566,1.06,5,2019
17,건입동,2019-06-01,9417,4174,2.26,4853,4564,1.06,6,2019
18,건입동,2019-07-01,9408,4161,2.26,4851,4557,1.06,7,2019
19,건입동,2019-08-01,9380,4155,2.26,4828,4552,1.06,8,2019
20,건입동,2019-09-01,9380,4165,2.25,4819,4561,1.06,9,2019
21,건입동,2019-10-01,9359,4160,2.25,4796,4563,1.05,10,2019
22,건입동,2019-11-01,9335,4158,2.25,4776,4559,1.05,11,2019
23,건입동,2019-12-01,9311,4163,2.24,4774,4537,1.05,12,2019
24,건입동,2020-01-01,9230,4137,2.23,4721,4509,1.05,1,2020
25,건입동,2020-02-01,9209,4125,2.23,4705,4504,1.04,2,2020
26,건입동,2020-03-01,9202,4127,2.23,4694,4508,1.04,3,2020
27,건입동,2020-04-01,9170,4122,2.22,4680,4490,1.04,4,2020
28,건입동,2020-05-01,9164,4146,2.21,4678,4486,1.04,5,2020
29,건입동,2020-06-01,9150,4154,2.2,4670,4480,1.04,6,2020
30,건입동,2020-07-01,9136,4147,2.2,4659,4477,1.04,7,2020
31,건입동,2020-08-01,9116,4144,2.2,4648,4468,1.04,8,2020
32,건입동,2020-09-01,9101,4149,2.19,4637,4464,1.04,9,2020
33,건입동,2020-10-01,9110,4160,2.19,4647,4463,1.04,10,2020
34,건입동,2020-11-01,9101,4158,2.19,4646,4455,1.04,11,2020
35,건입동,2020-12-01,9091,4152,2.19,4641,4450,1.04,12,2020
36,건입동,2021-01-01,9042,4134,2.19,4610,4432,1.04,1,2021
37,건입동,2021-02-01,8984,4119,2.18,4577,4407,1.04,2,2021
38,건입동,2021-03-01,8917,4062,2.2,4527,4390,1.03,3,2021
39,건입동,2021-04-01,8922,4083,2.19,4538,4384,1.04,4,2021
40,건입동,2021-05-01,8900,4081,2.18,4520,4380,1.03,5,2021
41,건입동,2021-06-01,8883,4084,2.18,4512,4371,1.03,6,2021
42,건입동,2021-07-01,8894,4095,2.17,4527,4367,1.04,7,2021
43,건입동,2021-08-01,8899,4096,2.17,4520,4379,1.03,8,2021
44,구좌읍,2018-01-01,15574,7493,2.08,7965,7609,1.05,1,2018
45,구좌읍,2018-02-01,15610,7505,2.08,7996,7614,1.05,2,2018
46,구좌읍,2018-03-01,15596,7513,2.08,8002,7594,1.05,3,2018
47,구좌읍,2018-04-01,15608,7533,2.07,8015,7593,1.06,4,2018
48,구좌읍,2018-05-01,15645,7571,2.07,8021,7624,1.05,5,2018
49,구좌읍,2018-06-01,15672,7593,2.06,8038,7634,1.05,6,2018
50,구좌읍,2018-07-01,15715,7623,2.06,8054,7661,1.05,7,2018
51,구좌읍,2018-08-01,15677,7640,2.05,8037,7640,1.05,8,2018
52,구좌읍,2018-09-01,15685,7657,2.05,8043,7642,1.05,9,2018
53,구좌읍,2018-10-01,15669,7673,2.04,8020,7649,1.05,10,2018
54,구좌읍,2018-11-01,15654,7663,2.04,8023,7631,1.05,11,2018
55,구좌읍,2018-12-01,15670,7670,2.04,8026,7644,1.05,12,2018
56,구좌읍,2019-01-01,15574,7635,2.04,7996,7578,1.06,1,2019
57,구좌읍,2019-02-01,15633,7649,2.04,8022,7611,1.05,2,2019
58,구좌읍,2019-03-01,15601,7651,2.04,8010,7591,1.06,3,2019
59,구좌읍,2019-04-01,15627,7671,2.04,8007,7620,1.05,4,2019
60,구좌읍,2019-05-01,15641,7699,2.03,8017,7624,1.05,5,2019
61,구좌읍,2019-06-01,15650,7700,2.03,8016,7634,1.05,6,2019
62,구좌읍,2019-07-01,15642,7707,2.03,8016,7626,1.05,7,2019
63,구좌읍,2019-08-01,15661,7720,2.03,8026,7635,1.05,8,2019
64,구좌읍,2019-09-01,15651,7712,2.03,8028,7623,1.05,9,2019
65,구좌읍,2019-10-01,15605,7709,2.02,8002,7603,1.05,10,2019
66,구좌읍,2019-11-01,15556,7706,2.02,7991,7565,1.06,11,2019
67,구좌읍,2019-12-01,15589,7723,2.02,8014,7575,1.06,12,2019
68,구좌읍,2020-01-01,15549,7720,2.01,8004,7545,1.06,1,2020
69,구좌읍,2020-02-01,15554,7739,2.01,8008,7546,1.06,2,2020
70,구좌읍,2020-03-01,15514,7738,2.0,7989,7525,1.06,3,2020
71,구좌읍,2020-04-01,15433,7739,1.99,7949,7484,1.06,4,2020
72,구좌읍,2020-05-01,15452,7776,1.99,7955,7497,1.06,5,2020
73,구좌읍,2020-06-01,15466,7797,1.98,7968,7498,1.06,6,2020
74,구좌읍,2020-07-01,15499,7811,1.98,7986,7513,1.06,7,2020
75,구좌읍,2020-08-01,15524,7845,1.98,7993,7531,1.06,8,2020
76,구좌읍,2020-09-01,15531,7870,1.97,7986,7545,1.06,9,2020
77,구좌읍,2020-10-01,15546,7885,1.97,8000,7546,1.06,10,2020
78,구좌읍,2020-11-01,15557,7892,1.97,8000,7557,1.06,11,2020
79,구좌읍,2020-12-01,15546,7898,1.97,7991,7555,1.06,12,2020
80,구좌읍,2021-01-01,15512,7874,1.97,7970,7542,1.06,1,2021
81,구좌읍,2021-02-01,15530,7886,1.97,7979,7551,1.06,2,2021
82,구좌읍,2021-03-01,15412,7817,1.97,7925,7487,1.06,3,2021
83,구좌읍,2021-04-01,15425,7832,1.97,7930,7495,1.06,4,2021
84,구좌읍,2021-05-01,15402,7851,1.96,7915,7487,1.06,5,2021
85,구좌읍,2021-06-01,15401,7862,1.96,7920,7481,1.06,6,2021
86,구좌읍,2021-07-01,15413,7879,1.96,7921,7492,1.06,7,2021
87,구좌읍,2021-08-01,15421,7889,1.95,7925,7496,1.06,8,2021
88,남원읍,2018-01-01,19112,8345,2.29,9806,9306,1.05,1,2018
89,남원읍,2018-02-01,19142,8369,2.29,9821,9321,1.05,2,2018
90,남원읍,2018-03-01,19178,8389,2.29,9837,9341,1.05,3,2018
91,남원읍,2018-04-01,19203,8411,2.28,9850,9353,1.05,4,2018
92,남원읍,2018-05-01,19252,8427,2.28,9878,9374,1.05,5,2018
93,남원읍,2018-06-01,19250,8435,2.28,9862,9388,1.05,6,2018
94,남원읍,2018-07-01,19190,8430,2.28,9837,9353,1.05,7,2018
95,남원읍,2018-08-01,19173,8439,2.27,9825,9348,1.05,8,2018
96,남원읍,2018-09-01,19150,8444,2.27,9807,9343,1.05,9,2018
97,남원읍,2018-10-01,19099,8431,2.27,9775,9324,1.05,10,2018
98,남원읍,2018-11-01,19094,8435,2.26,9774,9320,1.05,11,2018
99,남원읍,2018-12-01,19038,8438,2.26,9751,9287,1.05,12,2018
100,남원읍,2019-01-01,19032,8438,2.26,9758,9274,1.05,1,2019
101,남원읍,2019-02-01,19020,8455,2.25,9763,9257,1.05,2,2019
102,남원읍,2019-03-01,19035,8480,2.24,9785,9250,1.06,3,2019
103,남원읍,2019-04-01,19086,8505,2.24,9818,9268,1.06,4,2019
104,남원읍,2019-05-01,19126,8524,2.24,9840,9286,1.06,5,2019
105,남원읍,2019-06-01,19125,8528,2.24,9847,9278,1.06,6,2019
106,남원읍,2019-07-01,19098,8514,2.24,9833,9265,1.06,7,2019
107,남원읍,2019-08-01,19109,8506,2.25,9828,9281,1.06,8,2019
108,남원읍,2019-09-01,19049,8497,2.24,9794,9255,1.06,9,2019
109,남원읍,2019-10-01,18990,8479,2.24,9768,9222,1.06,10,2019
110,남원읍,2019-11-01,18936,8477,2.23,9738,9198,1.06,11,2019
111,남원읍,2019-12-01,18905,8492,2.23,9739,9166,1.06,12,2019
112,남원읍,2020-01-01,18864,8485,2.22,9726,9138,1.06,1,2020
113,남원읍,2020-02-01,18854,8488,2.22,9716,9138,1.06,2,2020
114,남원읍,2020-03-01,18824,8481,2.22,9692,9132,1.06,3,2020
115,남원읍,2020-04-01,18813,8502,2.21,9688,9125,1.06,4,2020
116,남원읍,2020-05-01,18758,8510,2.2,9660,9098,1.06,5,2020
117,남원읍,2020-06-01,18754,8531,2.2,9662,9092,1.06,6,2020
118,남원읍,2020-07-01,18762,8542,2.2,9666,9096,1.06,7,2020
119,남원읍,2020-08-01,18752,8562,2.19,9664,9088,1.06,8,2020
120,남원읍,2020-09-01,18734,8557,2.19,9661,9073,1.06,9,2020
121,남원읍,2020-10-01,18744,8577,2.19,9666,9078,1.06,10,2020
122,남원읍,2020-11-01,18757,8612,2.18,9684,9073,1.07,11,2020
123,남원읍,2020-12-01,18766,8637,2.17,9698,9068,1.07,12,2020
124,남원읍,2021-01-01,18756,8641,2.17,9689,9067,1.07,1,2021
125,남원읍,2021-02-01,18751,8659,2.17,9687,9064,1.07,2,2021
126,남원읍,2021-03-01,18704,8642,2.16,9666,9038,1.07,3,2021
127,남원읍,2021-04-01,18729,8660,2.16,9685,9044,1.07,4,2021
128,남원읍,2021-05-01,18702,8665,2.16,9662,9040,1.07,5,2021
129,남원읍,2021-06-01,18717,8677,2.16,9668,9049,1.07,6,2021
130,남원읍,2021-07-01,18746,8709,2.15,9684,9062,1.07,7,2021
131,남원읍,2021-08-01,18688,8706,2.15,9656,9032,1.07,8,2021
132,노형동,2018-01-01,53369,20455,2.61,26286,27083,0.97,1,2018
133,노형동,2018-02-01,53369,20507,2.6,26278,27091,0.97,2,2018
134,노형동,2018-03-01,53317,20514,2.6,26225,27092,0.97,3,2018
135,노형동,2018-04-01,53368,20532,2.6,26259,27109,0.97,4,2018
136,노형동,2018-05-01,53472,20594,2.6,26286,27186,0.97,5,2018
137,노형동,2018-06-01,53568,20670,2.59,26334,27234,0.97,6,2018
138,노형동,2018-07-01,53580,20710,2.59,26333,27247,0.97,7,2018
139,노형동,2018-08-01,53655,20767,2.58,26363,27292,0.97,8,2018
140,노형동,2018-09-01,53719,20810,2.58,26395,27324,0.97,9,2018
141,노형동,2018-10-01,53835,20911,2.57,26473,27362,0.97,10,2018
142,노형동,2018-11-01,53902,20968,2.57,26492,27410,0.97,11,2018
143,노형동,2018-12-01,54002,21026,2.57,26551,27451,0.97,12,2018
144,노형동,2019-01-01,53961,21072,2.56,26493,27468,0.96,1,2019
145,노형동,2019-02-01,53859,21133,2.55,26462,27397,0.97,2,2019
146,노형동,2019-03-01,53818,21166,2.54,26445,27373,0.97,3,2019
147,노형동,2019-04-01,53772,21194,2.54,26423,27349,0.97,4,2019
148,노형동,2019-05-01,53805,21250,2.53,26454,27351,0.97,5,2019
149,노형동,2019-06-01,53800,21300,2.53,26444,27356,0.97,6,2019
150,노형동,2019-07-01,53830,21362,2.52,26464,27366,0.97,7,2019
151,노형동,2019-08-01,53953,21431,2.52,26509,27444,0.97,8,2019
152,노형동,2019-09-01,53953,21483,2.51,26514,27439,0.97,9,2019
153,노형동,2019-10-01,54095,21561,2.51,26578,27517,0.97,10,2019
154,노형동,2019-11-01,54223,21619,2.51,26620,27603,0.96,11,2019
155,노형동,2019-12-01,54222,21670,2.5,26628,27594,0.96,12,2019
156,노형동,2020-01-01,54148,21679,2.5,26590,27558,0.96,1,2020
157,노형동,2020-02-01,54244,21733,2.5,26643,27601,0.97,2,2020
158,노형동,2020-03-01,54193,21779,2.49,26620,27573,0.97,3,2020
159,노형동,2020-04-01,54254,21887,2.48,26666,27588,0.97,4,2020
160,노형동,2020-05-01,54309,22004,2.47,26710,27599,0.97,5,2020
161,노형동,2020-06-01,54345,22040,2.47,26711,27634,0.97,6,2020
162,노형동,2020-07-01,54408,22123,2.46,26749,27659,0.97,7,2020
163,노형동,2020-08-01,54517,22231,2.45,26778,27739,0.97,8,2020
164,노형동,2020-09-01,54498,22259,2.45,26750,27748,0.96,9,2020
165,노형동,2020-10-01,54739,22411,2.44,26850,27889,0.96,10,2020
166,노형동,2020-11-01,54895,22515,2.44,26927,27968,0.96,11,2020
167,노형동,2020-12-01,55087,22651,2.43,27019,28068,0.96,12,2020
168,노형동,2021-01-01,55106,22729,2.42,27033,28073,0.96,1,2021
169,노형동,2021-02-01,55146,22808,2.42,27043,28103,0.96,2,2021
170,노형동,2021-03-01,55083,22824,2.41,27009,28074,0.96,3,2021
171,노형동,2021-04-01,55222,22919,2.41,27056,28166,0.96,4,2021
172,노형동,2021-05-01,55326,22982,2.41,27126,28200,0.96,5,2021
173,노형동,2021-06-01,55385,23087,2.4,27144,28241,0.96,6,2021
174,노형동,2021-07-01,55433,23112,2.4,27160,28273,0.96,7,2021
175,노형동,2021-08-01,55399,23134,2.39,27144,28255,0.96,8,2021
176,대륜동,2018-01-01,13473,5586,2.41,6836,6637,1.03,1,2018
177,대륜동,2018-02-01,13519,5602,2.41,6841,6678,1.02,2,2018
178,대륜동,2018-03-01,13669,5675,2.41,6921,6748,1.03,3,2018
179,대륜동,2018-04-01,13687,5688,2.41,6933,6754,1.03,4,2018
180,대륜동,2018-05-01,13743,5711,2.41,6954,6789,1.02,5,2018
181,대륜동,2018-06-01,13775,5731,2.4,6960,6815,1.02,6,2018
182,대륜동,2018-07-01,13853,5767,2.4,7002,6851,1.02,7,2018
183,대륜동,2018-08-01,13868,5773,2.4,7002,6866,1.02,8,2018
184,대륜동,2018-09-01,13903,5783,2.4,7010,6893,1.02,9,2018
185,대륜동,2018-10-01,13929,5813,2.4,7018,6911,1.02,10,2018
186,대륜동,2018-11-01,13949,5833,2.39,7021,6928,1.01,11,2018
187,대륜동,2018-12-01,13958,5844,2.39,7022,6936,1.01,12,2018
188,대륜동,2019-01-01,14143,5929,2.39,7114,7029,1.01,1,2019
189,대륜동,2019-02-01,14266,6009,2.37,7177,7089,1.01,2,2019
190,대륜동,2019-03-01,14331,6042,2.37,7211,7120,1.01,3,2019
191,대륜동,2019-04-01,14347,6073,2.36,7206,7141,1.01,4,2019
192,대륜동,2019-05-01,14364,6091,2.36,7221,7143,1.01,5,2019
193,대륜동,2019-06-01,14337,6105,2.35,7232,7105,1.02,6,2019
194,대륜동,2019-07-01,14356,6122,2.34,7235,7121,1.02,7,2019
195,대륜동,2019-08-01,14346,6127,2.34,7240,7106,1.02,8,2019
196,대륜동,2019-09-01,14353,6124,2.34,7241,7112,1.02,9,2019
197,대륜동,2019-10-01,14374,6133,2.34,7259,7115,1.02,10,2019
198,대륜동,2019-11-01,14390,6152,2.34,7277,7113,1.02,11,2019
199,대륜동,2019-12-01,14443,6190,2.33,7292,7151,1.02,12,2019
200,대륜동,2020-01-01,14477,6214,2.33,7319,7158,1.02,1,2020
201,대륜동,2020-02-01,14492,6246,2.32,7317,7175,1.02,2,2020
202,대륜동,2020-03-01,14464,6259,2.31,7299,7165,1.02,3,2020
203,대륜동,2020-04-01,14461,6275,2.3,7311,7150,1.02,4,2020
204,대륜동,2020-05-01,14467,6298,2.3,7318,7149,1.02,5,2020
205,대륜동,2020-06-01,14514,6342,2.29,7359,7155,1.03,6,2020
206,대륜동,2020-07-01,14538,6354,2.29,7377,7161,1.03,7,2020
207,대륜동,2020-08-01,14556,6360,2.29,7380,7176,1.03,8,2020
208,대륜동,2020-09-01,14571,6380,2.28,7397,7174,1.03,9,2020
209,대륜동,2020-10-01,14625,6412,2.28,7409,7216,1.03,10,2020
210,대륜동,2020-11-01,14652,6443,2.27,7411,7241,1.02,11,2020
211,대륜동,2020-12-01,14765,6494,2.27,7464,7301,1.02,12,2020
212,대륜동,2021-01-01,14826,6523,2.27,7515,7311,1.03,1,2021
213,대륜동,2021-02-01,14906,6572,2.27,7553,7353,1.03,2,2021
214,대륜동,2021-03-01,14958,6590,2.27,7568,7390,1.02,3,2021
215,대륜동,2021-04-01,15033,6640,2.26,7619,7414,1.03,4,2021
216,대륜동,2021-05-01,15052,6647,2.26,7628,7424,1.03,5,2021
217,대륜동,2021-06-01,15084,6660,2.26,7638,7446,1.03,6,2021
218,대륜동,2021-07-01,15131,6696,2.26,7665,7466,1.03,7,2021
219,대륜동,2021-08-01,15130,6694,2.26,7653,7477,1.02,8,2021
220,대정읍,2018-01-01,21085,9701,2.17,10360,10725,0.97,1,2018
221,대정읍,2018-02-01,21127,9725,2.17,10381,10746,0.97,2,2018
222,대정읍,2018-03-01,21171,9760,2.17,10389,10782,0.96,3,2018
223,대정읍,2018-04-01,21213,9796,2.17,10406,10807,0.96,4,2018
224,대정읍,2018-05-01,21292,9856,2.16,10452,10840,0.96,5,2018
225,대정읍,2018-06-01,21247,9844,2.16,10437,10810,0.97,6,2018
226,대정읍,2018-07-01,21280,9862,2.16,10453,10827,0.97,7,2018
227,대정읍,2018-08-01,21459,9929,2.16,10530,10929,0.96,8,2018
228,대정읍,2018-09-01,21444,9924,2.16,10525,10919,0.96,9,2018
229,대정읍,2018-10-01,21413,9931,2.16,10511,10902,0.96,10,2018
230,대정읍,2018-11-01,21392,9930,2.15,10491,10901,0.96,11,2018
231,대정읍,2018-12-01,21364,9924,2.15,10468,10896,0.96,12,2018
232,대정읍,2019-01-01,21337,9942,2.15,10453,10884,0.96,1,2019
233,대정읍,2019-02-01,21349,9968,2.14,10466,10883,0.96,2,2019
234,대정읍,2019-03-01,21388,10006,2.14,10479,10909,0.96,3,2019
235,대정읍,2019-04-01,21425,10049,2.13,10484,10941,0.96,4,2019
236,대정읍,2019-05-01,21415,10049,2.13,10466,10949,0.96,5,2019
237,대정읍,2019-06-01,21334,10022,2.13,10436,10898,0.96,6,2019
238,대정읍,2019-07-01,21332,10019,2.13,10440,10892,0.96,7,2019
239,대정읍,2019-08-01,21408,10051,2.13,10443,10965,0.95,8,2019
240,대정읍,2019-09-01,21379,10024,2.13,10437,10942,0.95,9,2019
241,대정읍,2019-10-01,21348,10027,2.13,10409,10939,0.95,10,2019
242,대정읍,2019-11-01,21367,10039,2.13,10426,10941,0.95,11,2019
243,대정읍,2019-12-01,21334,10038,2.13,10392,10942,0.95,12,2019
244,대정읍,2020-01-01,21354,10057,2.12,10422,10932,0.95,1,2020
245,대정읍,2020-02-01,21329,10072,2.12,10417,10912,0.95,2,2020
246,대정읍,2020-03-01,21338,10103,2.11,10424,10914,0.96,3,2020
247,대정읍,2020-04-01,21313,10124,2.11,10414,10899,0.96,4,2020
248,대정읍,2020-05-01,21316,10162,2.1,10397,10919,0.95,5,2020
249,대정읍,2020-06-01,21298,10171,2.09,10389,10909,0.95,6,2020
250,대정읍,2020-07-01,21328,10186,2.09,10402,10926,0.95,7,2020
251,대정읍,2020-08-01,21431,10238,2.09,10421,11010,0.95,8,2020
252,대정읍,2020-09-01,21528,10273,2.1,10453,11075,0.94,9,2020
253,대정읍,2020-10-01,21616,10332,2.09,10495,11121,0.94,10,2020
254,대정읍,2020-11-01,21720,10379,2.09,10533,11187,0.94,11,2020
255,대정읍,2020-12-01,21761,10418,2.09,10555,11206,0.94,12,2020
256,대정읍,2021-01-01,21816,10439,2.09,10597,11219,0.94,1,2021
257,대정읍,2021-02-01,21947,10513,2.09,10651,11296,0.94,2,2021
258,대정읍,2021-03-01,21883,10463,2.09,10628,11255,0.94,3,2021
259,대정읍,2021-04-01,21859,10450,2.09,10622,11237,0.95,4,2021
260,대정읍,2021-05-01,21919,10493,2.09,10659,11260,0.95,5,2021
261,대정읍,2021-06-01,21959,10523,2.09,10687,11272,0.95,6,2021
262,대정읍,2021-07-01,22017,10544,2.09,10708,11309,0.95,7,2021
263,대정읍,2021-08-01,22137,10606,2.09,10754,11383,0.94,8,2021
264,대천동,2018-01-01,13160,5770,2.28,6685,6475,1.03,1,2018
265,대천동,2018-02-01,13253,5813,2.28,6747,6506,1.04,2,2018
266,대천동,2018-03-01,13348,5873,2.27,6803,6545,1.04,3,2018
267,대천동,2018-04-01,13351,5881,2.27,6807,6544,1.04,4,2018
268,대천동,2018-05-01,13358,5901,2.26,6811,6547,1.04,5,2018
269,대천동,2018-06-01,13419,5921,2.27,6841,6578,1.04,6,2018
270,대천동,2018-07-01,13511,5982,2.26,6892,6619,1.04,7,2018
271,대천동,2018-08-01,13524,6002,2.25,6915,6609,1.05,8,2018
272,대천동,2018-09-01,13563,6028,2.25,6930,6633,1.04,9,2018
273,대천동,2018-10-01,13626,6055,2.25,6948,6678,1.04,10,2018
274,대천동,2018-11-01,13616,6071,2.24,6950,6666,1.04,11,2018
275,대천동,2018-12-01,13675,6089,2.25,6984,6691,1.04,12,2018
276,대천동,2019-01-01,13659,6102,2.24,6976,6683,1.04,1,2019
277,대천동,2019-02-01,13612,6101,2.23,6929,6683,1.04,2,2019
278,대천동,2019-03-01,13652,6114,2.23,6957,6695,1.04,3,2019
279,대천동,2019-04-01,13649,6120,2.23,6950,6699,1.04,4,2019
280,대천동,2019-05-01,13659,6144,2.22,6939,6720,1.03,5,2019
281,대천동,2019-06-01,13722,6181,2.22,6988,6734,1.04,6,2019
282,대천동,2019-07-01,13724,6187,2.22,6970,6754,1.03,7,2019
283,대천동,2019-08-01,13758,6191,2.22,6982,6776,1.03,8,2019
284,대천동,2019-09-01,13800,6204,2.22,6998,6802,1.03,9,2019
285,대천동,2019-10-01,13804,6205,2.22,7007,6797,1.03,10,2019
286,대천동,2019-11-01,13759,6183,2.23,6986,6773,1.03,11,2019
287,대천동,2019-12-01,13785,6206,2.22,6997,6788,1.03,12,2019
288,대천동,2020-01-01,13756,6191,2.22,7002,6754,1.04,1,2020
289,대천동,2020-02-01,13790,6202,2.22,7015,6775,1.04,2,2020
290,대천동,2020-03-01,13757,6187,2.22,6988,6769,1.03,3,2020
291,대천동,2020-04-01,13839,6247,2.22,7037,6802,1.03,4,2020
292,대천동,2020-05-01,13819,6252,2.21,7022,6797,1.03,5,2020
293,대천동,2020-06-01,13820,6258,2.21,7011,6809,1.03,6,2020
294,대천동,2020-07-01,13826,6272,2.2,7004,6822,1.03,7,2020
295,대천동,2020-08-01,13829,6276,2.2,7007,6822,1.03,8,2020
296,대천동,2020-09-01,13816,6285,2.2,7016,6800,1.03,9,2020
297,대천동,2020-10-01,13890,6316,2.2,7055,6835,1.03,10,2020
298,대천동,2020-11-01,13986,6379,2.19,7122,6864,1.04,11,2020
299,대천동,2020-12-01,13921,6382,2.18,7100,6821,1.04,12,2020
300,대천동,2021-01-01,13900,6373,2.18,7083,6817,1.04,1,2021
301,대천동,2021-02-01,13909,6387,2.18,7068,6841,1.03,2,2021
302,대천동,2021-03-01,13858,6369,2.18,7054,6804,1.04,3,2021
303,대천동,2021-04-01,13878,6381,2.17,7064,6814,1.04,4,2021
304,대천동,2021-05-01,13908,6396,2.17,7083,6825,1.04,5,2021
305,대천동,2021-06-01,13865,6396,2.17,7048,6817,1.03,6,2021
306,대천동,2021-07-01,13838,6397,2.16,7023,6815,1.03,7,2021
307,대천동,2021-08-01,13844,6402,2.16,7022,6822,1.03,8,2021
308,도두동,2018-01-01,3026,1332,2.27,1602,1424,1.13,1,2018
309,도두동,2018-02-01,3033,1347,2.25,1611,1422,1.13,2,2018
310,도두동,2018-03-01,3052,1363,2.24,1614,1438,1.12,3,2018
311,도두동,2018-04-01,3034,1357,2.24,1596,1438,1.11,4,2018
312,도두동,2018-05-01,3018,1349,2.24,1586,1432,1.11,5,2018
313,도두동,2018-06-01,3036,1352,2.25,1593,1443,1.1,6,2018
314,도두동,2018-07-01,3065,1365,2.25,1606,1459,1.1,7,2018
315,도두동,2018-08-01,3079,1375,2.24,1615,1464,1.1,8,2018
316,도두동,2018-09-01,3079,1383,2.23,1615,1464,1.1,9,2018
317,도두동,2018-10-01,3101,1409,2.2,1633,1468,1.11,10,2018
318,도두동,2018-11-01,3105,1416,2.19,1639,1466,1.12,11,2018
319,도두동,2018-12-01,3101,1412,2.2,1642,1459,1.13,12,2018
320,도두동,2019-01-01,3076,1397,2.2,1624,1452,1.12,1,2019
321,도두동,2019-02-01,3089,1406,2.2,1636,1453,1.13,2,2019
322,도두동,2019-03-01,3106,1419,2.19,1645,1461,1.13,3,2019
323,도두동,2019-04-01,3113,1419,2.19,1647,1466,1.12,4,2019
324,도두동,2019-05-01,3117,1427,2.18,1646,1471,1.12,5,2019
325,도두동,2019-06-01,3126,1429,2.19,1649,1477,1.12,6,2019
326,도두동,2019-07-01,3120,1433,2.18,1646,1474,1.12,7,2019
327,도두동,2019-08-01,3150,1448,2.18,1665,1485,1.12,8,2019
328,도두동,2019-09-01,3151,1448,2.18,1666,1485,1.12,9,2019
329,도두동,2019-10-01,3180,1458,2.18,1676,1504,1.11,10,2019
330,도두동,2019-11-01,3176,1455,2.18,1671,1505,1.11,11,2019
331,도두동,2019-12-01,3186,1455,2.19,1673,1513,1.11,12,2019
332,도두동,2020-01-01,3202,1466,2.18,1685,1517,1.11,1,2020
333,도두동,2020-02-01,3221,1478,2.18,1697,1524,1.11,2,2020
334,도두동,2020-03-01,3202,1472,2.18,1688,1514,1.11,3,2020
335,도두동,2020-04-01,3210,1476,2.17,1691,1519,1.11,4,2020
336,도두동,2020-05-01,3212,1487,2.16,1685,1527,1.1,5,2020
337,도두동,2020-06-01,3230,1493,2.16,1702,1528,1.11,6,2020
338,도두동,2020-07-01,3246,1503,2.16,1704,1542,1.11,7,2020
339,도두동,2020-08-01,3234,1495,2.16,1705,1529,1.12,8,2020
340,도두동,2020-09-01,3237,1503,2.15,1706,1531,1.11,9,2020
341,도두동,2020-10-01,3244,1504,2.16,1705,1539,1.11,10,2020
342,도두동,2020-11-01,3255,1513,2.15,1716,1539,1.12,11,2020
343,도두동,2020-12-01,3262,1518,2.15,1714,1548,1.11,12,2020
344,도두동,2021-01-01,3270,1519,2.15,1724,1546,1.12,1,2021
345,도두동,2021-02-01,3264,1526,2.14,1719,1545,1.11,2,2021
346,도두동,2021-03-01,3270,1529,2.14,1719,1551,1.11,3,2021
347,도두동,2021-04-01,3283,1532,2.14,1726,1557,1.11,4,2021
348,도두동,2021-05-01,3291,1534,2.15,1724,1567,1.1,5,2021
349,도두동,2021-06-01,3313,1551,2.14,1730,1583,1.09,6,2021
350,도두동,2021-07-01,3321,1553,2.14,1739,1582,1.1,7,2021
351,도두동,2021-08-01,3301,1548,2.13,1731,1570,1.1,8,2021
352,동홍동,2018-01-01,22693,8648,2.62,11124,11569,0.96,1,2018
353,동홍동,2018-02-01,22727,8698,2.61,11160,11567,0.96,2,2018
354,동홍동,2018-03-01,22717,8718,2.61,11156,11561,0.96,3,2018
355,동홍동,2018-04-01,22721,8728,2.6,11158,11563,0.96,4,2018
356,동홍동,2018-05-01,22713,8728,2.6,11162,11551,0.97,5,2018
357,동홍동,2018-06-01,22751,8752,2.6,11182,11569,0.97,6,2018
